Drop Down,Drop Down.1,Drop Down.2,Drop Down.3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Drop Down.4,Drop Down.5,251031 - added column from Synthetics,251031 - added column from Synthetics .1,251031 - added column from Synthetics .2
CGT,10,Ready to File,JSC Value Chain Management (VCLs),,Updated Cost of Goods Sold (COGS) and Gross Profit (GP) for launch and steady state.,,,,,,,
CGT,10,Ready to File,JSC Value Chain Management (VCLs),,Confirm that commercial DS/DP processes for launch materials match the validated processes. Communicate any differences.,,,,,,,
CGT,10,Ready to File,JSC Value Chain Management (VCLs),,Review and approve process validation reports.,,,,,,,
CGT,10,Ready to File,JSC Value Chain Management (VCLs),,Review process characterization reports.,,,,,,,
CGT,10,Ready to File,JSC Value Chain Management (VCLs),,Post PPQ Criticality Report Reviewed,,,,,,,
CGT,10,Ready to File,JSC Value Chain Management (VCLs),,"Confirm commercial sourcing strategy with CMC team e.g. Raw Materials, Vector, Cell Bank",,,,,,,
CGT,10,Ready to File,Material Sciences (MS),,"Raw Material sections of Marketing Application authored, reviewed and approved.",,,,,,,
CGT,10,Ready to File,Material Sciences (MS),,Product-specific Extractable Risk Assessments and Summary Report completed as dossier drop-in reports.,,,,,,,
CGT,10,Ready to File,Material Sciences (MS),,Finalize raw material control strategy for DS and DP including risk assessments (supplier and CA) and control including monitoring and trending.,,,,,,,
CGT,10,Ready to File,Material Sciences (MS),,Complete PAI readiness activities for raw materials for DS and DP including technical/scientific documentation and compliance.,,,,,,,
CGT,10,Ready to File,Material Sciences (MS),,Data for 6-12 months long term leachable data completed and ready for Marketing Application,,,,,,,
CGT,10,Ready to File,Product Quality Management (PQM),,Marketing Application reviewed and approved. ,,,,,,,
CGT,10,Ready to File,Product Quality Management (PQM),,PAI readiness achieved at DS/DP manufacturing and testing sites,,,,,,,
CGT,10,Ready to File,Product Quality Management (PQM),,Update PRA (including verification and effectiveness),,,,,,,
CGT,10,Ready to File,Product Quality Management (PQM),,Update PMR Plan/Report (including Product Risk Benefit Analysis),,,,,,,
CGT,10,Ready to File,Product Quality Management (PQM),,"Update FMEAs (u, d, p) (including verification and effectiveness (COMBO Product Requirement)",,,,,,,
CGT,10,Ready to File,Product Quality Management (PQM),,Post Market Safety Reporting including MARL (if applicable),,,,,,,
CGT,10,Ready to File,Product Quality Management (PQM),,Submit Product Quality Complaint New Product Set Up Form for commercial product,,,,,,,
CGT,10,Ready to File,Program Management (PMO),,Support CMC TL and CMC team to meet all deliverables through planning coordination.,,,,,,,
CGT,10,Ready to File,Program Management (PMO),,Project plan updated and reviewed with CMC Team.,,,,,,,
CGT,10,Ready to File,Program Management (PMO),,Project FTE and OOP demand estimates completed and updated in Planning System.,,,,,,,
CGT,10,Ready to File,Program Management (PMO),,Develop scenarios in support of strategic planning (as required).,,,,,,,
CGT,11,Ready to Launch,Analytical Development (AD),,Support PAI inspection of manufacturing sites (DS and DP).,,,,,,,
CGT,11,Ready to Launch,Analytical Development (AD),,CMC responses to HAs completed and commitments initiated (if applicable).,,,,,,,
CGT,11,Ready to Launch,Analytical Development (AD),,Adjust commercial specifications following health authority approval (if applicable). ,,,,,,,
CGT,11,Ready to Launch,Analytical Development (AD),,Stability data updates provided to health authority (if applicable).,,,,,,,
CGT,11,Ready to Launch,API (Cell & Gene),,Support PAI inspection of manufacturing sites.,,,,,,,
CGT,11,Ready to Launch,API (Cell & Gene),,CMC responses to HAs completed and commitments initiated (if applicable).,,,,,,,
CGT,11,Ready to Launch,API (Cell & Gene),,EHS Requirement: update SDS and label for DS.,,,,,,,
CGT,11,Ready to Launch,API (Cell & Gene),,LCM upstream & downstream work initiated (if applicable).,,,,,,,
CGT,11,Ready to Launch,Clinical Supply Chain (CSC),,Coordinate aggregated clinical/non-clinical demand (including Medical affairs) in support of commercial/Ph3 mfg. to the JSC organization,,,,,,,
CGT,11,Ready to Launch,Clinical Supply Chain (CSC),,Overall CSC FTE and OOP budget compound and study level,,,,,,,
CGT,11,Ready to Launch,CMC Leadership (CMC-L),,Conduct lessons learned if any significant issues occurred during HA review.,,,,,,,
CGT,11,Ready to Launch,CMC Leadership (CMC-L),,Update Criticality Analysis and integrated Control Strategy (if applicable due to HA feedback).,,,,,,,
CGT,11,Ready to Launch,CMC Leadership (CMC-L),,Update CMC Risk Register,,,,,,,
CGT,11,Ready to Launch,CMC Leadership (CMC-L),,Stage 11 CMC Council presentation review completed.,,,,,,,
CGT,11,Ready to Launch,CMC Regulatory Affairs (RA),,Approvals obtained from primary markets.,,,,,,,
CGT,11,Ready to Launch,CMC Regulatory Affairs (RA),,Pre-Launch Importation Request (PLAIR) submitted and approved (as applicable).,,,,,,,
CGT,11,Ready to Launch,CMC Regulatory Affairs (RA),,Regulatory commitments entered into appropriate GRA system(s).,,,,,,,
CGT,11,Ready to Launch,CMC Regulatory Affairs (RA),,Support Post Approval Tech transfer alignment ,,,,,,,
CGT,11,Ready to Launch,Combination Products  Development Process (CPDP),,CPDP Commercialization Stage ,,,,,,,
CGT,11,Ready to Launch,Combination Products  Development Process (CPDP),,Design Control,,,,,,,
CGT,11,Ready to Launch,Combination Products  Development Process (CPDP),,Design and Development Plan  (Update),,,,,,,
CGT,11,Ready to Launch,Combination Products  Development Process (CPDP),,Device Master Record (DMR) (Update),,,,,,,
CGT,11,Ready to Launch,Combination Products  Development Process (CPDP),,Design History File (Update),,,,,,,
CGT,11,Ready to Launch,Combination Products  Development Process (CPDP),,Design History File (Update),,,,,,,
CGT,11,Ready to Launch,Combination Products  Development Process (CPDP),,Device Risk Management  (Update) - Risk Management Plan (Update),,,,,,,
CGT,11,Ready to Launch,Combination Products  Development Process (CPDP),,Device Risk Management  (Update) - Product Risk Assessment/Hazard ID (Update),,,,,,,
CGT,11,Ready to Launch,Combination Products  Development Process (CPDP),,Device Risk Management  (Update) - uFMEA (Update),,,,,,,
CGT,11,Ready to Launch,Combination Products  Development Process (CPDP),,Device Risk Management  (Update) - CTQ Flow Down (Update) ,,,,,,,
CGT,11,Ready to Launch,Combination Products  Development Process (CPDP),,Device Risk Management  (Update) - Device Control Strategy (Review and Update) ,,,,,,,
CGT,11,Ready to Launch,Combination Products  Development Process (CPDP),,Device Risk Management  (Update) - dFMEA (Update),,,,,,,
CGT,11,Ready to Launch,Combination Products  Development Process (CPDP),,Device Risk Management  (Update) - pFMEA (Update),,,,,,,
CGT,11,Ready to Launch,Combination Products  Development Process (CPDP),,Device Risk Management  (Update) - Risk Management Report (Update),,,,,,,
CGT,11,Ready to Launch,Dossier Development Operations (DDO),,Prepare responses to HA questions,,,,,,,
CGT,11,Ready to Launch,Drug Product Development & Delivery (DPD&D),,Support PAI inspection of manufacturing sites,,,,,,,
CGT,11,Ready to Launch,Drug Product Development & Delivery (DPD&D),,CMC responses to HAs completed and commitments initiated (if applicable).,,,,,,,
CGT,11,Ready to Launch,Drug Product Development & Delivery (DPD&D),,DP life cycle management development work initiated (if applicable).,,,,,,,
CGT,11,Ready to Launch,Drug Product Development & Delivery (DPD&D),,EHS Requirement: update SDS and label for DP,,,,,,,
CGT,11,Ready to Launch,Drug Product Development & Delivery (DPD&D),,Container Closure Integrity Testing post shipping - (PPQ material) ,,,,,,,
CGT,11,Ready to Launch,JSC Value Chain Management (VCLs),,JSC relevant Marketing Application regulatory responses reviewed & approved (as applicable).,,,,,,,
CGT,11,Ready to Launch,JSC Value Chain Management (VCLs),,Support PAI at manufacturing sites.,,,,,,,
CGT,11,Ready to Launch,JSC Value Chain Management (VCLs),,Site business systems set-up finished (SAP etc.).,,,,,,,
CGT,11,Ready to Launch,JSC Value Chain Management (VCLs),,"Launch readiness confirmed at all involved commercial manufacturing & packaging sites.  Assess the impact of a rapid launch, if requested by commercial. This includes an assessment of the capabilities of the launch sites involved.",,,,,,,
CGT,11,Ready to Launch,JSC Value Chain Management (VCLs),,Updated Cost of Goods Sold (COGS) and Gross Profit (GP) for launch and steady state.,,,,,,,
CGT,11,Ready to Launch,JSC Value Chain Management (VCLs),,"Confirm completion of all process validations and associated reports, and packaging line qualifications/validations.",,,,,,,
CGT,11,Ready to Launch,JSC Value Chain Management (VCLs),,Shipping Methods & allowable Temperature Excursions documented.,,,,,,,
CGT,11,Ready to Launch,JSC Value Chain Management (VCLs),,Confirm completion of shipping qualifications or validations (associated with cold chain).,,,,,,,
CGT,11,Ready to Launch,JSC Value Chain Management (VCLs),,Product Financial flows should be determined.,,,,,,,
CGT,11,Ready to Launch,JSC Value Chain Management (VCLs),,COGS and COGS improvement plan should be updated and presented.,,,,,,,
CGT,11,Ready to Launch,JSC Value Chain Management (VCLs),,"Preliminary artwork will have been filed with the Marketing Applications and Marketing should be preparing final commercial artwork, with trademark, if one has been determined.",,,,,,,
CGT,11,Ready to Launch,JSC Value Chain Management (VCLs),,"Importation activities/licenses planned (e.g., controlled substances → DEA, pre-importations).",,,,,,,
CGT,11,Ready to Launch,JSC Value Chain Management (VCLs),,Strategic forecast should be updated and long term strategic capacity analysis updated via NPS/FIS.,,,,,,,
CGT,11,Ready to Launch,JSC Value Chain Management (VCLs),,Regional operational forecasts available and translated into manufacturing forecasts (for markets preparing to launch).,,,,,,,
CGT,11,Ready to Launch,JSC Value Chain Management (VCLs),,"Agreements regarding safety stock at the DS level, WIP level and Finished Good level should be defined and agreements reached on launch quantities and strategy.",,,,,,,
CGT,11,Ready to Launch,JSC Value Chain Management (VCLs),,Distribution requirements strategy identified to point of HUB DC. Global product distribution chain set up and implemented.,,,,,,,
CGT,11,Ready to Launch,JSC Value Chain Management (VCLs),,"Approval timing, pricing and launch timings and quantities should be defined and presented. Launch Plan including Rapid Launch Plan (if applicable) should be presented.",,,,,,,
CGT,11,Ready to Launch,JSC Value Chain Management (VCLs),,A summary of all At-Risk Inventories approved prior to launch should be presented. ,,,,,,,
CGT,11,Ready to Launch,JSC Value Chain Management (VCLs),,Risk Analysis & Mitigation plans from Stage Gate Review 10 should be updated and presented.,,,,,,,
CGT,11,Ready to Launch,JSC Value Chain Management (VCLs),,"Product Launch supplies manufactured and released. ""And released"" added by Portfolio Mgmt.",,,,,,,
CGT,11,Ready to Launch,JSC Value Chain Management (VCLs),,Knowledge Management Database updated with Product Fact Book,,,,,,,
